date,enc.ID,dur.in.cell,community,encounter/split,z.tot.party.size,z.sqrt.diff.party.size,z.sqrt.nr.swollen.females,z.marginality,z.log.morisita.i,z.monthly.fruit.abundance.index,z.log.fruit.abundance.index.per.cell
5/2/16,NA,4.915500461,EKK,no,NA,NA,NA,-0.662070946,NA,NA,NA
5/2/16,NA,3.122733978,EKK,no,NA,NA,NA,0.616615,NA,NA,NA
5/2/16,NA,0.005835915,EKK,no,NA,NA,NA,-1.193122838,NA,NA,NA
5/2/16,NA,0.087705425,EKK,no,NA,NA,NA,0.616615,NA,NA,NA
5/2/16,NA,0.006191467,EKK,no,NA,NA,NA,-1.193122838,NA,NA,NA
5/2/16,NA,0.521737077,EKK,no,NA,NA,NA,0.616615,NA,NA,NA
5/2/16,NA,0.541962344,EKK,no,NA,NA,NA,-1.193122838,NA,NA,NA
5/3/16,NA,2.782344771,EKK,no,NA,NA,NA,-1.193122838,NA,NA,NA
5/3/16,NA,2.302098098,EKK,no,NA,NA,NA,-1.717554315,NA,NA,NA
5/3/16,NA,1.294397908,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/3/16,NA,1.321116178,EKK,no,NA,NA,NA,-1.717554315,NA,NA,NA
5/3/16,NA,2.520136435,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/3/16,NA,0.534391804,EKK,no,NA,NA,NA,-1.717554315,NA,NA,NA
5/3/16,NA,0.928014807,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/3/16,NA,1.179455359,KKL,no,NA,NA,NA,-1.16616829,NA,NA,NA
5/3/16,NA,1.846644044,KKL,no,NA,NA,NA,-1.674994502,NA,NA,NA
5/3/16,NA,0.297814462,KKL,no,NA,NA,NA,-1.16616829,NA,NA,NA
5/3/16,NA,7.050604168,KKL,no,NA,NA,NA,0.212296774,NA,NA,NA
5/3/16,NA,0.892034215,KKL,no,NA,NA,NA,-1.16616829,NA,NA,NA
5/3/16,NA,0.669227114,KKL,no,NA,NA,NA,0.212296774,NA,NA,NA
5/3/16,NA,0.160887303,KKL,no,NA,NA,NA,-1.16616829,NA,NA,NA
5/4/16,NA,2.948075554,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/4/16,NA,0.078384222,EKK,no,NA,NA,NA,0.942906902,NA,NA,NA
5/4/16,NA,2.31591043,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/4/16,NA,3.686158871,EKK,no,NA,NA,NA,0.942906902,NA,NA,NA
5/4/16,NA,0.356012507,EKK,no,NA,NA,NA,0.847856652,NA,NA,NA
5/4/16,NA,0.117603252,EKK,no,NA,NA,NA,0.942906902,NA,NA,NA
5/4/16,NA,1.676744053,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/4/16,NA,1.794447906,KKL,no,NA,NA,NA,-1.16616829,NA,NA,NA
5/4/16,NA,0.937440917,KKL,no,NA,NA,NA,-0.798735235,NA,NA,NA
5/5/16,NA,1.738536211,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/5/16,NA,0.013408233,EKK,no,NA,NA,NA,0.942906902,NA,NA,NA
5/5/16,NA,0.506157901,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/5/16,NA,8.636286235,EKK,no,NA,NA,NA,0.942906902,NA,NA,NA
5/5/16,NA,0.694546877,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/5/16,NA,0.416279435,KKL,no,NA,NA,NA,-0.798735235,NA,NA,NA
5/5/16,NA,0.020920038,KKL,no,NA,NA,NA,-1.674994502,NA,NA,NA
5/5/16,NA,0.225578304,KKL,no,NA,NA,NA,-0.798735235,NA,NA,NA
5/5/16,NA,7.597719145,KKL,no,NA,NA,NA,-1.674994502,NA,NA,NA
5/5/16,NA,3.930681727,KKL,no,NA,NA,NA,-1.16616829,NA,NA,NA
5/6/16,NA,1.241499537,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/6/16,NA,0.099330832,EKK,no,NA,NA,NA,0.942906902,NA,NA,NA
5/6/16,NA,0.095604603,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/6/16,NA,2.199105337,EKK,no,NA,NA,NA,-1.717554315,NA,NA,NA
5/6/16,NA,0.302441691,EKK,no,NA,NA,NA,0.847856652,NA,NA,NA
5/6/16,NA,2.217823487,EKK,no,NA,NA,NA,-1.717554315,NA,NA,NA
5/6/16,NA,0.022835051,EKK,no,NA,NA,NA,-0.662070946,NA,NA,NA
5/6/16,NA,0.887645802,EKK,no,NA,NA,NA,1.273454785,NA,NA,NA
5/6/16,NA,1.992321273,EKK,no,NA,NA,NA,-0.662070946,NA,NA,NA
5/6/16,NA,0.008126972,EKK,no,NA,NA,NA,-1.717554315,NA,NA,NA
5/6/16,NA,0.220854179,EKK,no,NA,NA,NA,-0.662070946,NA,NA,NA
5/6/16,NA,0.000986103,EKK,no,NA,NA,NA,-1.717554315,NA,NA,NA
5/6/16,NA,0.059141406,EKK,no,NA,NA,NA,-0.662070946,NA,NA,NA
5/6/16,NA,1.56789377,EKK,no,NA,NA,NA,0.616615,NA,NA,NA
5/6/16,NA,0.052445514,EKK,no,NA,NA,NA,-1.193122838,NA,NA,NA
5/7/16,NA,1.05753944,EKK,no,NA,NA,NA,-1.193122838,NA,NA,NA
5/7/16,NA,7.764087089,EKK,no,NA,NA,NA,-1.717554315,NA,NA,NA
5/7/16,NA,0.434152138,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/7/16,NA,0.183387999,EKK,no,NA,NA,NA,0.000443481,NA,NA,NA
5/7/16,NA,0.320107661,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/7/16,NA,1.76265419,EKK,no,NA,NA,NA,0.000443481,NA,NA,NA
5/8/16,NA,1.585301656,EKK,no,NA,NA,NA,0.000443481,NA,NA,NA
5/8/16,NA,1.387384114,EKK,no,NA,NA,NA,-0.104537392,NA,NA,NA
5/8/16,NA,0.036282604,EKK,no,NA,NA,NA,0.075632484,NA,NA,NA
5/8/16,NA,0.340183442,EKK,no,NA,NA,NA,1.267780143,NA,NA,NA
5/8/16,NA,1.718259875,EKK,no,NA,NA,NA,1.272509011,NA,NA,NA
5/8/16,NA,1.209803936,EKK,no,NA,NA,NA,0.63742202,NA,NA,NA
5/8/16,NA,0.231673262,EKK,no,NA,NA,NA,1.272509011,NA,NA,NA
5/8/16,NA,0.810394895,EKK,no,NA,NA,NA,1.481052096,NA,NA,NA
5/8/16,NA,0.031377833,EKK,no,NA,NA,NA,1.272509011,NA,NA,NA
5/8/16,NA,3.504697613,EKK,no,NA,NA,NA,1.481052096,NA,NA,NA
5/8/16,NA,4.049996304,KKL,no,NA,NA,NA,-1.674994502,NA,NA,NA
5/8/16,NA,0.019067952,KKL,no,NA,NA,NA,-1.16616829,NA,NA,NA
5/8/16,NA,0.457694915,KKL,no,NA,NA,NA,-1.674994502,NA,NA,NA
5/8/16,NA,0.343946665,KKL,no,NA,NA,NA,-1.16616829,NA,NA,NA
5/8/16,NA,3.321462109,KKL,no,NA,NA,NA,-0.654977644,NA,NA,NA
5/8/16,NA,0.402414155,KKL,no,NA,NA,NA,-0.798735235,NA,NA,NA
5/8/16,NA,1.384520801,KKL,no,NA,NA,NA,-0.654977644,NA,NA,NA
5/8/16,NA,0.906730432,KKL,no,NA,NA,NA,-0.798735235,NA,NA,NA
5/8/16,NA,1.069631966,KKL,no,NA,NA,NA,0.204257698,NA,NA,NA
5/9/16,NA,4.290751343,EKK,no,NA,NA,NA,1.481052096,NA,NA,NA
5/9/16,NA,0.23508199,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/9/16,NA,4.574242571,EKK,no,NA,NA,NA,0.63742202,NA,NA,NA
5/9/16,NA,2.113985106,EKK,no,NA,NA,NA,0.075632484,NA,NA,NA
5/9/16,NA,4.415684552,KKL,no,NA,NA,NA,0.204257698,NA,NA,NA
5/9/16,NA,4.920054215,KKL,no,NA,NA,NA,-0.254442512,NA,NA,NA
5/9/16,NA,1.592872344,KKL,no,NA,NA,NA,-0.258225607,NA,NA,NA
5/10/16,NA,8.273910734,EKK,no,NA,NA,NA,0.075632484,NA,NA,NA
5/10/16,NA,3.50803371,EKK,no,NA,NA,NA,1.267780143,NA,NA,NA
5/10/16,NA,7.241548227,KKL,no,NA,NA,NA,-0.258225607,NA,NA,NA
5/10/16,NA,1.525131169,KKL,no,NA,NA,NA,0.011319878,NA,NA,NA
5/10/16,NA,0.701686304,KKL,no,NA,NA,NA,0.987831149,NA,NA,NA
5/10/16,NA,2.172488669,KKL,no,NA,NA,NA,0.011319878,NA,NA,NA
5/10/16,NA,0.022201187,KKL,no,NA,NA,NA,0.204257698,NA,NA,NA
5/11/16,NA,1.004778687,EKK,no,NA,NA,NA,1.267780143,NA,NA,NA
5/11/16,NA,3.524862322,EKK,no,NA,NA,NA,0.075632484,NA,NA,NA
5/11/16,NA,0.665619278,EKK,no,NA,NA,NA,0.63742202,NA,NA,NA
5/11/16,NA,0.097362095,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/11/16,NA,3.4242229,EKK,no,NA,NA,NA,0.424622953,NA,NA,NA
5/11/16,NA,0.684037646,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/11/16,NA,0.41235165,EKK,no,NA,NA,NA,1.526922117,NA,NA,NA
5/11/16,NA,0.003154312,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/11/16,NA,1.307787087,EKK,no,NA,NA,NA,1.526922117,NA,NA,NA
5/11/16,NA,0.175488203,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/11/16,NA,0.316109609,KKL,no,NA,NA,NA,0.204257698,NA,NA,NA
5/11/16,NA,0.100780941,KKL,no,NA,NA,NA,0.011319878,NA,NA,NA
5/11/16,NA,2.612963102,KKL,no,NA,NA,NA,0.204257698,NA,NA,NA
5/11/16,NA,2.290860972,KKL,no,NA,NA,NA,-0.254442512,NA,NA,NA
5/11/16,NA,3.263568838,KKL,no,NA,NA,NA,-0.258225607,NA,NA,NA
5/11/16,NA,1.041083749,KKL,no,NA,NA,NA,1.222383009,NA,NA,NA
5/11/16,NA,0.588136525,KKL,no,NA,NA,NA,-0.258225607,NA,NA,NA
5/11/16,NA,0.072108388,KKL,no,NA,NA,NA,0.011319878,NA,NA,NA
5/11/16,NA,0.02810701,KKL,no,NA,NA,NA,-0.258225607,NA,NA,NA
5/11/16,NA,1.381003087,KKL,no,NA,NA,NA,0.011319878,NA,NA,NA
5/12/16,NA,0.521127933,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/12/16,NA,0.093868737,EKK,no,NA,NA,NA,1.526922117,NA,NA,NA
5/12/16,NA,0.037165088,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/12/16,NA,0.149976081,EKK,no,NA,NA,NA,1.526922117,NA,NA,NA
5/12/16,NA,0.085390244,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/12/16,NA,0.227452859,EKK,no,NA,NA,NA,1.526922117,NA,NA,NA
5/12/16,NA,0.01176822,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/12/16,NA,0.192336309,EKK,no,NA,NA,NA,1.526922117,NA,NA,NA
5/12/16,NA,0.020019888,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/12/16,NA,0.276071696,EKK,no,NA,NA,NA,1.526922117,NA,NA,NA
5/12/16,NA,0.201620847,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/12/16,NA,0.135453093,EKK,no,NA,NA,NA,1.526922117,NA,NA,NA
5/12/16,NA,0.001811533,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/12/16,NA,1.102041711,EKK,no,NA,NA,NA,1.526922117,NA,NA,NA
5/12/16,NA,0.52304036,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/12/16,NA,0.418270041,EKK,no,NA,NA,NA,0.424622953,NA,NA,NA
5/12/16,NA,1.616694332,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/12/16,NA,0.43796788,EKK,no,NA,NA,NA,0.63742202,NA,NA,NA
5/12/16,NA,0.911326517,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/12/16,NA,4.290533618,EKK,no,NA,NA,NA,1.481052096,NA,NA,NA
5/12/16,NA,0.231228352,EKK,no,NA,NA,NA,1.272509011,NA,NA,NA
5/12/16,NA,0.07761244,EKK,no,NA,NA,NA,0.63742202,NA,NA,NA
5/12/16,NA,0.658467069,KKL,no,NA,NA,NA,0.011319878,NA,NA,NA
5/12/16,NA,5.300699598,KKL,no,NA,NA,NA,-0.258225607,NA,NA,NA
5/12/16,NA,0.38836099,KKL,no,NA,NA,NA,0.011319878,NA,NA,NA
5/12/16,NA,0.958325379,KKL,no,NA,NA,NA,0.987831149,NA,NA,NA
5/12/16,NA,0.119326229,KKL,no,NA,NA,NA,0.011319878,NA,NA,NA
5/12/16,NA,0.110679683,KKL,no,NA,NA,NA,-0.654977644,NA,NA,NA
5/12/16,NA,0.937487751,KKL,no,NA,NA,NA,-0.850752785,NA,NA,NA
5/12/16,NA,0.878166964,KKL,no,NA,NA,NA,-0.654977644,NA,NA,NA
5/12/16,NA,0.032789583,KKL,no,NA,NA,NA,-0.850752785,NA,NA,NA
5/12/16,NA,2.160213522,KKL,no,NA,NA,NA,-0.654977644,NA,NA,NA
5/12/16,NA,0.100892704,KKL,no,NA,NA,NA,-0.798735235,NA,NA,NA
5/13/16,NA,0.206907765,EKK,no,NA,NA,NA,0.63742202,NA,NA,NA
5/13/16,NA,0.218280295,EKK,no,NA,NA,NA,1.272509011,NA,NA,NA
5/13/16,NA,3.01787767,EKK,no,NA,NA,NA,0.63742202,NA,NA,NA
5/13/16,NA,3.527339919,EKK,no,NA,NA,NA,0.075632484,NA,NA,NA
5/13/16,NA,1.017749084,EKK,no,NA,NA,NA,0.688020909,NA,NA,NA
5/13/16,NA,0.885307323,EKK,no,NA,NA,NA,0.396249744,NA,NA,NA
5/13/16,NA,2.037093499,EKK,no,NA,NA,NA,0.63742202,NA,NA,NA
5/13/16,NA,6.686139375,KKL,no,NA,NA,NA,-0.798735235,NA,NA,NA
5/13/16,NA,2.167377126,KKL,no,NA,NA,NA,0.919262561,NA,NA,NA
5/13/16,NA,1.026932973,KKL,no,NA,NA,NA,1.307502635,NA,NA,NA
5/13/16,NA,0.62140303,KKL,no,NA,NA,NA,1.332565636,NA,NA,NA
5/13/16,NA,0.189910854,KKL,no,NA,NA,NA,1.357628638,NA,NA,NA
5/13/16,NA,0.076600723,KKL,no,NA,NA,NA,1.332565636,NA,NA,NA
5/13/16,NA,0.662073905,KKL,no,NA,NA,NA,1.357628638,NA,NA,NA
5/13/16,NA,0.514562013,KKL,no,NA,NA,NA,1.219545688,NA,NA,NA
5/14/16,NA,4.989269697,KKL,no,NA,NA,NA,1.219545688,NA,NA,NA
5/14/16,NA,1.556965432,KKL,no,NA,NA,NA,-0.254442512,NA,NA,NA
5/14/16,NA,4.652375982,KKL,no,NA,NA,NA,-0.258225607,NA,NA,NA
5/15/16,5,0.296843409,EKK+KKL,no,NA,NA,NA,-0.895922675,NA,NA,NA
5/15/16,5,0.103181294,EKK+KKL,no,NA,NA,NA,-0.451208435,NA,NA,NA
5/15/16,5,0.121692961,EKK+KKL,no,NA,NA,NA,-0.895922675,NA,NA,NA
5/15/16,5,0.083558381,EKK+KKL,no,NA,NA,NA,0.523991512,NA,NA,NA
5/15/16,5,0.142715369,EKK+KKL,no,NA,NA,NA,0.363260109,NA,NA,NA
5/15/16,5,0.267286364,EKK+KKL,split,NA,NA,NA,0.523991512,NA,NA,NA
5/15/16,NA,0.772294566,EKK,no,NA,NA,NA,0.140890865,NA,NA,NA
5/15/16,NA,5.12722147,EKK,no,NA,NA,NA,0.424622953,NA,NA,NA
5/15/16,NA,3.914928408,EKK,encounter,NA,NA,NA,0.396249744,NA,NA,NA
5/15/16,NA,2.430797466,KKL,no,NA,NA,NA,-0.258225607,NA,NA,NA
5/15/16,NA,0.158861731,KKL,no,NA,NA,NA,1.222383009,NA,NA,NA
5/15/16,NA,0.018132114,KKL,no,NA,NA,NA,-0.258225607,NA,NA,NA
5/15/16,NA,4.967764244,KKL,no,NA,NA,NA,1.222383009,NA,NA,NA
5/15/16,NA,1.405422654,KKL,no,NA,NA,NA,1.327836768,NA,NA,NA
5/15/16,NA,1.264627291,KKL,encounter,NA,NA,NA,0.242088643,NA,NA,NA
5/16/16,NA,4.562968989,EKK,no,NA,NA,NA,0.075632484,NA,NA,NA
5/16/16,NA,0.065598774,EKK,no,NA,NA,NA,0.688020909,NA,NA,NA
5/16/16,NA,0.019611119,EKK,no,NA,NA,NA,0.075632484,NA,NA,NA
5/16/16,NA,2.969081778,EKK,no,NA,NA,NA,0.688020909,NA,NA,NA
5/16/16,NA,1.020108139,EKK,no,NA,NA,NA,0.075632484,NA,NA,NA
5/16/16,NA,1.318988291,EKK,no,NA,NA,NA,-0.104537392,NA,NA,NA
5/16/16,NA,0.24505966,EKK,no,NA,NA,NA,0.861570369,NA,NA,NA
5/16/16,NA,0.215142922,EKK,no,NA,NA,NA,1.267780143,NA,NA,NA
5/16/16,NA,0.765940327,EKK,no,NA,NA,NA,0.075632484,NA,NA,NA
5/16/16,NA,4.57907755,KKL,no,NA,NA,NA,1.222383009,NA,NA,NA
5/16/16,NA,3.470644672,KKL,no,NA,NA,NA,-0.258225607,NA,NA,NA
5/16/16,NA,3.405701985,KKL,no,NA,NA,NA,0.011319878,NA,NA,NA
5/17/16,NA,4.657936617,EKK,no,NA,NA,NA,0.075632484,NA,NA,NA
5/17/16,NA,3.926744857,EKK,no,NA,NA,NA,1.267780143,NA,NA,NA
5/17/16,NA,0.589163257,EKK,no,NA,NA,NA,1.190226705,NA,NA,NA
5/17/16,NA,0.138636853,EKK,no,NA,NA,NA,1.307975522,NA,NA,NA
5/17/16,NA,0.383907305,EKK,no,NA,NA,NA,1.190226705,NA,NA,NA
5/17/16,NA,0.250740214,EKK,no,NA,NA,NA,1.307975522,NA,NA,NA
5/17/16,NA,1.635535684,EKK,no,NA,NA,NA,0.861570369,NA,NA,NA
5/17/16,NA,0.106541432,EKK,no,NA,NA,NA,-1.193122838,NA,NA,NA
5/17/16,NA,4.877896384,KKL,no,NA,NA,NA,0.011319878,NA,NA,NA
5/17/16,NA,0.536912777,KKL,no,NA,NA,NA,0.987831149,NA,NA,NA
5/17/16,NA,1.023774672,KKL,no,NA,NA,NA,-0.850752785,NA,NA,NA
5/17/16,NA,0.307344336,KKL,no,NA,NA,NA,-0.654977644,NA,NA,NA
5/17/16,NA,0.29879343,KKL,no,NA,NA,NA,-0.850752785,NA,NA,NA
5/17/16,NA,0.097997423,KKL,no,NA,NA,NA,-0.654977644,NA,NA,NA
5/17/16,NA,0.91913368,KKL,no,NA,NA,NA,-0.850752785,NA,NA,NA
5/17/16,NA,1.904607691,KKL,no,NA,NA,NA,-0.654977644,NA,NA,NA
5/17/16,NA,1.075743921,KKL,no,NA,NA,NA,-1.16616829,NA,NA,NA
5/17/16,NA,0.204631269,KKL,no,NA,NA,NA,-0.654977644,NA,NA,NA
5/17/16,NA,0.090386641,KKL,no,NA,NA,NA,-0.798735235,NA,NA,NA
5/18/16,NA,2.1626686,EKK,no,NA,NA,NA,-1.193122838,NA,NA,NA
5/18/16,NA,2.378353661,EKK,no,NA,NA,NA,0.000443481,NA,NA,NA
5/18/16,NA,4.623813642,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/18/16,NA,0.634569382,EKK,no,NA,NA,NA,1.383637412,NA,NA,NA
5/18/16,NA,0.057982003,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/18/16,NA,0.184672946,EKK,no,NA,NA,NA,1.383637412,NA,NA,NA
5/18/16,NA,0.009458762,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/18/16,NA,0.243758782,EKK,no,NA,NA,NA,1.383637412,NA,NA,NA
5/18/16,NA,0.222785711,EKK,no,NA,NA,NA,1.411537734,NA,NA,NA
5/18/16,NA,0.034176595,EKK,no,NA,NA,NA,1.383637412,NA,NA,NA
5/18/16,NA,0.212538759,EKK,no,NA,NA,NA,1.411537734,NA,NA,NA
5/18/16,NA,0.099761384,EKK,no,NA,NA,NA,0.000443481,NA,NA,NA
5/18/16,NA,0.043768412,EKK,no,NA,NA,NA,1.411537734,NA,NA,NA
5/18/16,NA,0.358269092,EKK,no,NA,NA,NA,0.000443481,NA,NA,NA
5/18/16,NA,0.263858763,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/18/16,NA,3.985989059,KKL,no,NA,NA,NA,-0.798735235,NA,NA,NA
5/18/16,NA,0.17362132,KKL,no,NA,NA,NA,0.204257698,NA,NA,NA
5/18/16,NA,0.903248156,KKL,no,NA,NA,NA,1.357628638,NA,NA,NA
5/18/16,NA,1.874456508,KKL,no,NA,NA,NA,1.332565636,NA,NA,NA
5/18/16,NA,0.026390927,KKL,no,NA,NA,NA,1.500913342,NA,NA,NA
5/18/16,NA,2.861269056,KKL,no,NA,NA,NA,1.219545688,NA,NA,NA
5/18/16,NA,1.087625941,KKL,no,NA,NA,NA,-0.254442512,NA,NA,NA
5/18/16,NA,0.798510144,KKL,no,NA,NA,NA,-0.258225607,NA,NA,NA
5/19/16,6,1.223521599,EKK+KKL,no,NA,NA,NA,0.180905647,NA,NA,NA
5/19/16,6,0.559656082,EKK+KKL,no,NA,NA,NA,0.005758872,NA,NA,NA
5/19/16,6,0.524714426,EKK+KKL,no,NA,NA,NA,0.363260109,NA,NA,NA
5/19/16,6,0.676552337,EKK+KKL,split,NA,NA,NA,0.005758872,NA,NA,NA
5/19/16,NA,0.783930522,EKK,no,NA,NA,NA,0.000443481,NA,NA,NA
5/19/16,NA,1.68689813,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/19/16,NA,1.261073774,EKK,no,NA,NA,NA,0.942906902,NA,NA,NA
5/19/16,NA,0.295597573,EKK,encounter,NA,NA,NA,-0.285180155,NA,NA,NA
5/19/16,NA,1.957412386,KKL,no,NA,NA,NA,-0.258225607,NA,NA,NA
5/19/16,NA,0.557370833,KKL,no,NA,NA,NA,1.222383009,NA,NA,NA
5/19/16,NA,0.114026901,KKL,no,NA,NA,NA,0.987831149,NA,NA,NA
5/19/16,NA,1.684800992,KKL,encounter,NA,NA,NA,0.011319878,NA,NA,NA
5/20/16,NA,4.707041275,EKK,no,NA,NA,NA,-1.193122838,NA,NA,NA
5/20/16,NA,0.036211049,EKK,no,NA,NA,NA,0.616615,NA,NA,NA
5/20/16,NA,5.138541559,EKK,no,NA,NA,NA,-0.662070946,NA,NA,NA
5/20/16,NA,1.11292834,EKK,no,NA,NA,NA,1.02471632,NA,NA,NA
5/20/16,NA,3.170029339,KKL,no,NA,NA,NA,1.222383009,NA,NA,NA
5/20/16,NA,0.057760137,KKL,no,NA,NA,NA,1.327836768,NA,NA,NA
5/20/16,NA,0.283399795,KKL,no,NA,NA,NA,0.242088643,NA,NA,NA
5/20/16,NA,1.079961863,KKL,no,NA,NA,NA,1.327836768,NA,NA,NA
5/20/16,NA,0.283483189,KKL,no,NA,NA,NA,0.242088643,NA,NA,NA
5/20/16,NA,0.049367555,KKL,no,NA,NA,NA,1.327836768,NA,NA,NA
5/20/16,NA,1.451859731,KKL,no,NA,NA,NA,0.242088643,NA,NA,NA
5/20/16,NA,2.005529299,KKL,no,NA,NA,NA,1.304665314,NA,NA,NA
5/20/16,NA,2.555926685,KKL,no,NA,NA,NA,0.242088643,NA,NA,NA
5/20/16,NA,0.307481447,KKL,no,NA,NA,NA,0.487516899,NA,NA,NA
5/20/16,NA,0.392700959,KKL,no,NA,NA,NA,0.242088643,NA,NA,NA
5/21/16,NA,0.390277778,EKK,no,NA,NA,NA,1.02471632,NA,NA,NA
5/21/16,NA,1.490028241,EKK,no,NA,NA,NA,1.574683685,NA,NA,NA
5/21/16,NA,0.694305814,EKK,no,NA,NA,NA,1.02471632,NA,NA,NA
5/21/16,NA,2.942051942,EKK,no,NA,NA,NA,-0.662070946,NA,NA,NA
5/21/16,NA,1.791899845,EKK,no,NA,NA,NA,0.616615,NA,NA,NA
5/21/16,NA,0.027082582,EKK,no,NA,NA,NA,-0.662070946,NA,NA,NA
5/21/16,NA,0.92853204,EKK,no,NA,NA,NA,0.616615,NA,NA,NA
5/21/16,NA,0.111151098,EKK,no,NA,NA,NA,-0.662070946,NA,NA,NA
5/21/16,NA,0.079811632,EKK,no,NA,NA,NA,0.616615,NA,NA,NA
5/21/16,NA,0.395543789,EKK,no,NA,NA,NA,-1.193122838,NA,NA,NA
5/21/16,NA,0.070929731,EKK,no,NA,NA,NA,-1.717554315,NA,NA,NA
5/21/16,NA,1.297221304,EKK,no,NA,NA,NA,-1.193122838,NA,NA,NA
5/21/16,NA,0.731877106,EKK,no,NA,NA,NA,-1.717554315,NA,NA,NA
5/21/16,NA,2.018888299,KKL,no,NA,NA,NA,0.242088643,NA,NA,NA
5/21/16,NA,1.407778368,KKL,no,NA,NA,NA,-0.258225607,NA,NA,NA
5/21/16,NA,1.659903556,KKL,no,NA,NA,NA,0.242088643,NA,NA,NA
5/21/16,NA,0.585863099,KKL,no,NA,NA,NA,1.327836768,NA,NA,NA
5/21/16,NA,1.537232633,KKL,no,NA,NA,NA,1.222383009,NA,NA,NA
5/21/16,NA,0.652916059,KKL,no,NA,NA,NA,-0.258225607,NA,NA,NA
5/21/16,NA,2.174508797,KKL,no,NA,NA,NA,0.011319878,NA,NA,NA
5/21/16,NA,0.163783522,KKL,no,NA,NA,NA,-0.654977644,NA,NA,NA
5/21/16,NA,1.793568144,KKL,no,NA,NA,NA,-0.850752785,NA,NA,NA
5/22/16,7,2.163681118,EKK+KKL,no,NA,NA,NA,-1.499206013,NA,NA,NA
5/22/16,7,0.28909666,EKK+KKL,split,NA,NA,NA,-1.934550261,NA,NA,NA
5/22/16,NA,1.31022564,EKK,no,NA,NA,NA,-1.717554315,NA,NA,NA
5/22/16,NA,0.090404893,EKK,no,NA,NA,NA,-0.285180155,NA,NA,NA
5/22/16,NA,2.574647245,EKK,encounter,NA,NA,NA,0.000443481,NA,NA,NA
5/22/16,NA,4.260277778,KKL,encounter,NA,NA,NA,-0.850752785,NA,NA,NA
5/23/16,8,0.009194563,EKK+KKL,no,NA,NA,NA,-0.343093141,NA,NA,NA
5/23/16,8,0.042596835,EKK+KKL,no,NA,NA,NA,-1.934550261,NA,NA,NA
5/23/16,8,0.105577529,EKK+KKL,no,NA,NA,NA,-1.499206013,NA,NA,NA
5/23/16,8,0.198546883,EKK+KKL,no,NA,NA,NA,-0.343093141,NA,NA,NA
5/23/16,8,1.817406503,EKK+KKL,no,NA,NA,NA,-1.499206013,NA,NA,NA
5/23/16,8,0.084188616,EKK+KKL,no,NA,NA,NA,-0.343093141,NA,NA,NA
5/23/16,8,0.03439266,EKK+KKL,no,NA,NA,NA,-1.499206013,NA,NA,NA
5/23/16,8,0.202828622,EKK+KKL,no,NA,NA,NA,-0.343093141,NA,NA,NA
5/23/16,8,0.046454647,EKK+KKL,no,NA,NA,NA,-1.499206013,NA,NA,NA
5/23/16,8,0.046660159,EKK+KKL,no,NA,NA,NA,-0.343093141,NA,NA,NA
5/23/16,8,0.090266622,EKK+KKL,no,NA,NA,NA,-1.499206013,NA,NA,NA
5/23/16,8,0.031776569,EKK+KKL,no,NA,NA,NA,-0.343093141,NA,NA,NA
5/23/16,8,0.047198248,EKK+KKL,no,NA,NA,NA,-1.499206013,NA,NA,NA
5/23/16,8,0.117009782,EKK+KKL,no,NA,NA,NA,-0.343093141,NA,NA,NA
